"Case.Study.ID","weight","DEM","AvgTemp","AvgMonthlyPrec","ET","HANPP_Total","HANPP_LC","HANPP_NPP","Livestock","PA","Pop_dense","Pop_delta","GDP","HDI","Market_access","Market_density","Market_influence","Malnutrition","hf_score","hf_rank","pf_score","Mammals","HANPP_forest","HANPP_forest_harvest","HANPP_forest_new","HANPP_pasture","HANPP_pasture_harvest","HANPP_cropland","HANPP_cropland_harvest","tropical.broadleaf.evergreen","temperate.broadleaf.evergreen","broadleaf.deciduous","needleleaf.evergreen","needleleaf.deciduous","C3.grass","C3.crop","C3.pasture","C4.grass","C4.crop","C4.pasture","evergreen.shrubs","deciduous.shrubs","urban","lake","bare.soil","Fire_development_stage"
"49c",1.1962193627451,583,23.34325027,155,1661.25,0.273878332,0.153708685,1187.817567,83.27014055,1,660.8694458,122.1638184,8753.605469,0.643000007,0.068200801,3671819.806,981.9982052,183,6.576363636,100.8181818,6.115454545,122.25,0.090615163,0.099793106,0.058896299,0.084686019,0.012555221,0.289368845,0.245084904,0.022579713,0.672322452,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.070772074,0.196303114,1e-06,0.015096237,1e-06,0,0,0.022918429,"FALSE"
"49d",1.1962193627451,583,23.34325027,155,1661.25,0.273878332,0.153708685,1187.817567,83.27014055,1,660.8694458,122.1638184,8753.605469,0.643000007,0.068200801,3671819.806,981.9982052,183,6.576363636,100.8181818,6.115454545,122.25,0.090615163,0.099793106,0.058896299,0.084686019,0.012555221,0.289368845,0.245084904,0.022579713,0.672322452,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.070772074,0.196303114,1e-06,0.015096237,1e-06,0,0,0.022918429,"TRUE"
"49e",1.1962193627451,583,23.34325027,155,1661.25,0.273878332,0.153708685,1187.817567,83.27014055,1,660.8694458,122.1638184,8753.605469,0.643000007,0.068200801,3671819.806,981.9982052,183,6.576363636,100.8181818,6.115454545,122.25,0.090615163,0.099793106,0.058896299,0.084686019,0.012555221,0.289368845,0.245084904,0.022579713,0.672322452,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.070772074,0.196303114,1e-06,0.015096237,1e-06,0,0,0.022918429,"TRUE"
"49f",1.1962193627451,583,23.34325027,155,1661.25,0.273878332,0.153708685,1187.817567,83.27014055,1,660.8694458,122.1638184,8753.605469,0.643000007,0.068200801,3671819.806,981.9982052,183,6.576363636,100.8181818,6.115454545,122.25,0.090615163,0.099793106,0.058896299,0.084686019,0.012555221,0.289368845,0.245084904,0.022579713,0.672322452,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.070772074,0.196303114,1e-06,0.015096237,1e-06,0,0,0.022918429,"TRUE"
"4c",0.383032246708284,203,12.38599968,16,1953.833333,0.676086838,-0.584890761,113.9407161,2517.439499,0,350.0345154,20.55990601,3184.403076,0.562771857,0.45693416,1816004.109,1505.996602,288,6.490909091,106.2727273,6.539090909,45,0.007521837,0,0,0.271731387,0.356466932,-2.14293618,3,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.14e-05,1e-06,0.015336243,0.399479449,1e-06,1e-06,1e-06,0,0,0.585132897,"FALSE"
"4f",0.3,260,11.61299992,59,1760.25,0.718765564,-0.170894654,236.2143628,4784.236446,0,502.1967316,22.74707031,3184.403076,0.562771857,0.56284984,4346740.562,1632.289687,342.75,6.490909091,106.2727273,6.539090909,50,0.071949863,0,0,0.121854018,0.251227706,-0.840528495,2.921706514,1.6e-05,1e-06,1e-06,1e-06,1e-06,0.049877711,0.089772694,1e-06,0.365039647,0.417014599,1e-06,1e-06,1e-06,0,0.030880718,0.047390617,"FALSE"
"4h",0.383032246708284,226,11.85050011,30,1818.25,0.690103938,-0.428046514,146.5535287,1901.374828,0,490.449234,19.32980347,3184.403076,0.562771857,0.740429443,4311901.085,2467.031843,287,6.490909091,106.2727273,6.539090909,52,0.013916925,0,0,0.22143227,0.507850266,0.092667934,2.982346428,1.6e-05,1e-06,1e-06,1e-06,1e-06,0.049877711,0.089772694,1e-06,0.365039647,0.417014599,1e-06,1e-06,1e-06,0,0.030880718,0.047390617,"FALSE"
"4j",0.383032246708284,250,12.33074951,26,1845.5,0.756786888,-0.188726873,199.7467779,1735.727833,0,576.7780609,54.00878906,3184.403076,0.562771857,0.687669401,3535589.098,2339.267299,291.75,6.490909091,106.2727273,6.539090909,50,0,0,0,0.216602435,0.48749763,-0.32762252,2.993666653,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.14e-05,1e-06,0.015336243,0.399479449,1e-06,1e-06,1e-06,0,0,0.585132897,"FALSE"
"4k",0.383032246708284,237.5,12.21537495,19,1886.75,0.727770735,-0.368579281,154.6860446,1542.632472,0,351.8286845,21.09106445,3184.403076,0.562771857,0.60194616,2557556.754,2043.780116,287,6.490909091,106.2727273,6.539090909,48,0.017531008,0,0,0.260490352,0.401643563,-1.82269431,2.999521474,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.14e-05,1e-06,0.015336243,0.399479449,1e-06,1e-06,1e-06,0,0,0.585132897,"FALSE"
"500a",0.3,500.25,24.34562445,208.5,1656.75,0.091738921,0.012201065,834.6370483,278.2708012,0.75,0.244373724,0.006939158,2400.288818,0.538436055,0,0,1.090000033,81.75,7.012727273,76.63636364,7.511818182,118,0.080926925,0.085223339,0.033230521,0.122743527,0.116294033,0.544420845,0.182202307,0.034583624,0.750945628,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.116306923,0.025551878,0.0003101,0.029459924,1e-06,0,0,0.0428349,"FALSE"
"501a",1.43209360328639,131.3910256,15.74730169,105.4513889,1497.416629,0.476143148,0.144593606,607.0763991,644.5008708,0,24.70917282,0.999232205,27580.5625,0.745298624,0.362881818,2967573.032,17205.81294,0,8.469090909,14.27272727,8.741818182,51.82166685,0.169284165,0.169284165,0.774411559,0.361215716,0.177866094,0.73758372,0.685938167,0.035051706,0.00018194,0.098983033,5.83e-05,0.114849452,0.163122632,0.253308211,0.107324097,0.07602524,0.068588341,0.067849591,0.000710731,0.001402952,0.005720927,0.005499569,0.001323248,"FALSE"
"501b",1.35856178819113,896.4541833,6.76273908,86.04482072,1078.484621,0.198547286,0.038052494,457.8872782,292.1564199,0,82.43301411,4.766929094,37222.83984,0.833472252,0.275173583,17355925.99,12879.37057,0,8.469090909,14.27272727,8.741818182,55.91988755,0.139426456,0.144876033,0.000529001,0.178767692,0.113105546,0.455832152,0.216624098,0.334274799,1e-06,1e-06,1.86e-06,1e-06,0.007225479,1e-06,1e-06,0.256251097,0.142096758,0.0020932,0.085145347,1e-06,0.044023417,0,0.128882051,"FALSE"
"501c",1.55026069081933,10,23.39029161,119.7916667,1815.88191,0.564424849,0.21161872,1228.565022,200.3458284,0,124.406654,9.246512119,34722.92155,0.859729299,0.58234162,62602905.43,27548.25731,0,8.469090909,14.27272727,8.741818182,34.27135678,0.146888149,0.161269858,0.146889091,0.257236055,0.160520193,0.693961542,0.419978601,0.010012078,7.26e-05,0.057555605,5.96e-05,0.026642169,0.195374116,0.423619658,0.04894406,0.084622715,0.072780625,0.056308855,0.00022194,0.000544237,0.002660447,0.009389132,0.011192117,"FALSE"
"501d",1.35856178819113,228.2865854,11.24177681,81.77134146,1305.429704,0.585387701,0.192378831,663.4652918,1217.30856,0,12.64294983,-0.00776,37605.85547,0.886376381,0.24529158,855015.0554,11638.52247,0,8.469090909,14.27272727,8.741818182,47.08222185,0.168134524,0.169284165,0,0.226686436,0.226686436,0.707040616,0.767036747,0.000878723,4.28e-05,0.079362579,0.074324004,0.464687,0.187774008,0.041208437,8.01e-05,0.008497602,0.005480653,0.00087767,3.37e-05,0.054691998,0,0.007852232,0.074208505,"FALSE"
"502a",1.35057024826059,269.9166667,9.751578371,38.68948413,1113.209234,0.475668559,0.37274237,517.9905347,343.9409098,0,50.39717558,0.58655496,14710.68652,0.698179462,0.139281964,4076513.987,2244.001526,0,6.357272727,111.8181818,6.155454545,39.33599306,0.002795754,0,0,0.293982966,0.018107006,0.501077415,0.244540598,2.57e-05,9.15e-06,0.022796873,4.94e-06,0.009091503,0.116999686,0.54838866,0.144068748,0.046514548,0.043560468,0.043050226,1.46e-05,1e-06,0.01804978,0,0.007424087,"FALSE"
"502b",1.61687987467818,55.7745098,10.72096306,55.28022876,1129.47013,0.475030307,0.352790181,574.2419667,439.5623784,0,80.17476792,0.923496966,12957.30698,0.726254522,0.324313036,7357914.946,5123.026014,0,6.357272727,111.8181818,6.155454545,40.40619793,0.015880251,0.032512065,0,0.161676558,0.024396936,0.367300822,0.310402292,1e-06,1e-06,1e-06,1e-06,1e-06,0.021030568,0.588788033,0.116101652,0.0365679,0.068530716,0.064235322,1e-06,1e-06,0.031980172,0,0.072758608,"FALSE"
"502c",1.35057024826059,117.7083333,5.835551769,40.01446759,1088.551935,0.390123307,0.311776191,488.9803248,306.1620058,0,61.72618641,-2.139362512,15883.74329,0.72128853,0.422056231,16687525.89,6678.254261,0,6.357272727,111.8181818,6.155454545,49.26221243,0.018948468,0,0,0.217488406,0.022109825,0.578776725,0.198038834,0.003686461,1e-06,0.013654132,9.1e-06,1e-06,0.095391743,0.502453059,0.091882203,0.023945794,0.038784616,0.019822059,1e-06,1e-06,0.009870681,0.047617039,0.152879126,"FALSE"
"502d",1.35057024826059,365.4485294,2.611498628,43.47303922,1000.115655,0.335020324,0.261591268,568.1598752,316.5114605,0,7.510180319,-0.343230123,9711.924805,0.705279648,0.01675158,50763.85817,273.850857,0,6.357272727,111.8181818,6.155454545,57.64802792,0.014395778,0,0,0.069063068,0.026895021,0.579544692,0.205909101,1.8e-05,9.51e-06,0.037757367,3.07e-05,0.015328335,0.186820932,0.468067154,0.02707455,0.029346501,0.023543124,0.016205748,4.19e-05,0.000690606,0.005080969,0.011588174,0.178396486,"FALSE"
"503a",1.20329758382643,19.79651163,22.50235622,104.8125,1767.303084,0.566928316,0.212085667,824.5908175,1749.044905,0,245.4476033,23.83053252,37222.83984,0.833472252,0.568564188,32725968.93,26612.18233,0,8.44,17,8.66,39.18491539,0.124645896,0.124645896,0.15700604,0.340304211,0.145150388,0.821495269,0.62453643,0.027778304,0.530737102,1e-06,0.001739405,1e-06,0.018149459,0.02033268,0.004038556,0.07972141,0.227482297,0.037795715,0.019643282,1e-06,0.013880649,0,0.018698133,"FALSE"
"503b",1.20329758382643,87.8452381,18.39955651,99.57043651,1598.230798,0.463347696,0.13762558,624.3326401,423.8184835,0,0.584786895,0.057063308,33634.03906,0.861316502,0.317752643,2402149.647,15045.50778,0,8.44,17,8.66,48.03747239,0.124645896,0.124645896,0.292754829,0.319487775,0.126476375,0.834250402,0.578640519,0.007180716,0.408629552,0.018334775,0.001313219,0.171698817,0.095843188,0.112752929,0.002854325,0.058897313,0.062654205,0.013711459,0.020956011,0.004751911,0.00952004,0,0.010901546,"FALSE"
"504a",1.43209360328639,131.3910256,15.74730169,105.4513889,1497.416629,0.476143148,0.144593606,607.0763991,644.5008708,0,24.70917282,0.999232205,27580.5625,0.745298624,0.362881818,2967573.032,17205.81294,0,8.469090909,14.27272727,8.741818182,51.82166685,0.153228879,0.153228879,0.774411559,0.337461077,0.153395791,0.724194371,0.72659695,0.035051706,0.00018194,0.098983033,5.83e-05,0.114849452,0.163122632,0.253308211,0.107324097,0.07602524,0.068588341,0.067849591,0.000710731,0.001402952,0.005720927,0.005499569,0.001323248,"FALSE"
"50a",1.1962193627451,583,23.34325027,155,1661.25,0.273878332,0.153708685,1187.817567,83.27014055,1,660.8694458,122.1638184,8753.605469,0.643000007,0.068200801,3671819.806,981.9982052,183,6.576363636,100.8181818,6.115454545,122.25,0.090615163,0.099793106,0.058896299,0.084686019,0.012555221,0.289368845,0.245084904,0.022579713,0.672322452,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.070772074,0.196303114,1e-06,0.015096237,1e-06,0,0,0.022918429,"TRUE"
"51a",0.3,47,24.26799965,266,1736.935484,0.08226571,0.024636838,1327.800291,178.9371256,1,15.35207939,1.003398895,3205.28418,0.507000029,0.000484575,3.9312,2.573088032,245,6.922727273,81.81818182,6.547272727,105.0645161,0.050570961,0.061700683,0.046739455,0.049795043,0.045589629,0.504646801,0.082541785,0.028286288,0.727313101,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.097563304,0.074097402,0.038011417,0.00993051,1e-06,0,0,0.024791004,"FALSE"
"52a",1.5411415102851,25,22.62687492,36.5,1854,0.179950115,0.050236629,804.6720135,647.5131787,0,29.99567999,1.629199937,8411.626953,0.647143781,0.547506639,1970150.095,7440.515957,75,6.914545455,83.09090909,6.908181818,77,0.057689138,0.057689138,0.045627225,0.262223688,0.123992748,0.740853679,0.433037796,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"FALSE"
"53a",1.5411415102851,30,22.77299881,39,1846,0.132349184,0.032691932,848.3644993,380.1397109,0,8.798980713,0.564920425,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,79,0.057689138,0.057689138,0.044442914,0.286907949,0.13069284,0.794615027,0.32827002,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"TRUE"
"54a",1.5411415102851,39,22.62675095,39,1855,0.132349184,0.032691932,848.3644993,380.1397109,0,41.34712958,3.274745703,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,81,0.057689138,0.057689138,0.045173381,0.286907949,0.13069284,0.794615027,0.32827002,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"FALSE"
"54b",1.5411415102851,33.75,22.72175026,40,1857.25,0.132349184,0.032691932,848.3644993,380.1397109,0,3.818200946,0.307405412,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,81,0.057689138,0.057689138,0.044547927,0.286907949,0.13069284,0.794615027,0.32827002,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"TRUE"
"54c",1.5411415102851,39,22.62675095,39,1855,0.132349184,0.032691932,848.3644993,380.1397109,0,41.34712958,3.274745703,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,81,0.057689138,0.057689138,0.045173381,0.286907949,0.13069284,0.794615027,0.32827002,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"FALSE"
"54d",1.5411415102851,33.75,22.72175026,40,1857.25,0.132349184,0.032691932,848.3644993,380.1397109,0,3.818200946,0.307405412,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,81,0.057689138,0.057689138,0.044547927,0.286907949,0.13069284,0.794615027,0.32827002,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"TRUE"
"54e",1.5411415102851,39,22.62675095,39,1855,0.132349184,0.032691932,848.3644993,380.1397109,0,44.62187529,3.534112811,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,81,0.053188063,0.053188063,0.045173381,0.239737099,0.091409753,0.778493336,0.353195946,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"FALSE"
"54f",1.5411415102851,33.75,22.72175026,40,1857.25,0.132349184,0.032691932,848.3644993,380.1397109,0,4.125606358,0.332466662,8411.626953,0.647143781,0.261209799,316412.212,3583.181012,75,6.914545455,83.09090909,6.908181818,81,0.053188063,0.053188063,0.044547927,0.239737099,0.091409753,0.778493336,0.353195946,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0,0,0.999987006,"FALSE"
"55a",0.383032246708284,1119,23.16024971,152,2074.25,0.119069922,0.069619091,814.112507,1734.77065,0,317.1477814,82.38763428,995.8175049,0.370000005,0.03901852,27533.3564,55.78734009,142,6.542727273,103.5454545,6.414545455,111,0.062659584,0.062659584,0.047307316,0.041217535,0.037936588,0.755836084,0.157231224,0.494280666,0.199494526,1e-06,1e-06,1e-06,0.000123562,0.001886092,5.07e-05,0.072806038,0.154613182,0.001445664,1.03e-05,1e-06,0,0,0.075285323,"FALSE"
"56ax",0.383032246708284,1368,19.78775024,256,1868,0.051761361,0.035332629,838.859719,52.91730577,0,3.476674557,0.806398392,2318.339355,0.398000002,0,0,0.149999991,338,6.826363636,89.36363636,6.419090909,125,0.018188443,0.018188443,0.014869886,0.01719576,0.009695868,0.757058791,0.10195225,0.037499376,0.740866065,1e-06,1e-06,1e-06,0.0205255,1e-06,0.010835009,0.0696925,0.005729151,0.056788638,0.027506227,1e-06,0,0,0.030552553,"FALSE"
"56b",0.383032246708284,1342.5,19.94962502,268.5,1915.538462,0.073129244,0.05452094,831.7017342,52.96490642,0,17.90213394,4.826133728,2318.339355,0.398000002,0,0,0.149999991,338,6.826363636,89.36363636,6.419090909,124.7692308,0.016608981,0.016608981,0.013706237,0.018386697,0.01086425,0.755412132,0.090868523,0.037499376,0.740866065,1e-06,1e-06,1e-06,0.0205255,1e-06,0.010835009,0.0696925,0.005729151,0.056788638,0.027506227,1e-06,0,0,0.030552553,"FALSE"
"56c",0.383032246708284,1389.25,19.69168758,264,1906.545455,0.073129244,0.05452094,831.7017342,52.96490642,0,17.90213394,4.826133728,2318.339355,0.398000002,0,0,0.149999991,338,6.826363636,89.36363636,6.419090909,124.640625,0.016608981,0.016608981,0.013706237,0.018386697,0.01086425,0.755412132,0.090868523,0.037499376,0.740866065,1e-06,1e-06,1e-06,0.0205255,1e-06,0.010835009,0.0696925,0.005729151,0.056788638,0.027506227,1e-06,0,0,0.030552553,"FALSE"
"56h",0.383032246708284,1340.5,19.95562553,268,1891.183673,0.051761361,0.035332629,838.859719,52.91730577,0,5.169234037,1.242823124,2318.339355,0.398000002,0,0,0.149999991,338,6.826363636,89.36363636,6.419090909,125.8367347,0.016608981,0.016608981,0.013564174,0.018386697,0.01086425,0.755412132,0.090868523,0.037499376,0.740866065,1e-06,1e-06,1e-06,0.0205255,1e-06,0.010835009,0.0696925,0.005729151,0.056788638,0.027506227,1e-06,0,0,0.030552553,"FALSE"
"56w",0.383032246708284,1368,19.78775024,256,1882,0.051761361,0.035332629,838.859719,52.91730577,0,4.283072948,0.993438721,2318.339355,0.398000002,0,0,0.149999991,338,6.826363636,89.36363636,6.419090909,125,0.016608981,0.016608981,0.014416506,0.018386697,0.01086425,0.755412132,0.090868523,0.037499376,0.740866065,1e-06,1e-06,1e-06,0.0205255,1e-06,0.010835009,0.0696925,0.005729151,0.056788638,0.027506227,1e-06,0,0,0.030552553,"FALSE"
"57a",0.383032246708284,1334.5,19.99056292,264.25,1890.5,0.051761361,0.035332629,838.859719,52.91730577,0,3.809158564,0.9001261,2318.339355,0.398000002,0,0,0.149999991,338,6.826363636,89.36363636,6.419090909,126,0.018188443,0.018188443,0.013564174,0.01719576,0.009695868,0.757058791,0.10195225,0.037499376,0.740866065,1e-06,1e-06,1e-06,0.0205255,1e-06,0.010835009,0.0696925,0.005729151,0.056788638,0.027506227,1e-06,0,0,0.030552553,"TRUE"
"58a",1.5411415102851,117,22.41074944,36,1812.333333,0.130133444,0.042458992,888.4460296,288.7995586,0,5.135524273,0.457485199,23012.02539,0.655900836,0.020607,7699.3308,279.5300393,75,6.914545455,83.09090909,6.908181818,89,0.055349078,0.055349078,0.051436789,0.1322614,0.064701556,0.458293988,0.169751108,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.04640267,1e-06,1e-06,1e-06,1e-06,0,0,0.953585327,"FALSE"
"59a",0.383032246708284,134,25.96750069,2,1910.25,0.153658683,0.071202876,717.1688816,919.9579791,0,6.808003426,0.464916468,1372.738159,0.272000015,0.124596,20459.7708,112.6374466,281.25,6.331818182,114,6.629090909,113.5,0.198287955,0.229646102,0.055014003,0.04617348,0.023572236,0.678740832,0.128071472,0.001841613,0.440131128,1e-06,1e-06,1e-06,1e-06,6.86e-05,1e-06,1e-06,0.222823784,0.291569114,1e-06,1e-06,0,0,0.043557812,"TRUE"
"5a",0.383032246708284,249,12.14050007,23,1867.657289,0.753204549,-0.197221204,198.060089,1879.593022,0,615.4687215,46.60151367,3184.403076,0.562771857,0.683326187,3699428.891,2319.905888,288.5833333,6.43,111,6.3,50.01790281,0,0,0,0.254540676,0.459058685,0.39169312,2.881178313,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.14e-05,1e-06,0.015336243,0.399479449,1e-06,1e-06,1e-06,0,0,0.585132897,"FALSE"
"60a",0.3,24,26.32524872,297,1503.75,0.309849211,0.191399002,1107.878686,70.64901176,0,25.32084846,1.997564316,3335.817627,0.528495371,0,0,0.429999977,264,6.952727273,80,6.88,94.25,0.09903331,0.099392153,0.061338816,0.19720209,0.022309979,0.735442476,0.27903495,0.021195026,0.622260928,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.036661297,0.261173755,0.026915535,0.012513758,1e-06,0,0,0.019272681,"TRUE"
"61a",1.5411415102851,140.5,22.31549931,36.5,1810.758621,0.130133444,0.042458992,888.4460296,288.7995586,0,4.7154603,0.420063972,23012.02539,0.655900836,0.020607,7699.3308,279.5300393,75,6.914545455,83.09090909,6.908181818,89,0.057689138,0.057689138,0.051436789,0.166771479,0.079315616,0.447413505,0.155811898,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.04640267,1e-06,1e-06,1e-06,1e-06,0,0,0.953585327,"TRUE"
"62a",1.35057024826059,146,26.85449982,174,1321.666667,0.020613173,0.008355512,957.9900322,22.07263142,0,1.806853086,0.420479387,7771.774902,0.612999976,4.88e-06,258.802,0.967103958,154,7.720909091,46.18181818,7.69,178,0.017358098,0.017358098,0.025055867,0.104365424,0.047694721,0.258841174,0.045115503,0.030815853,0.830383718,1e-06,0.005252934,1e-06,0.036194671,0.006153922,1e-06,0.011064716,0.011102638,1e-06,0.042739414,1e-06,0,0.013690037,0.012597123,"FALSE"
"62b",1.35057024826059,146,26.85449982,174,1321.666667,0.020613173,0.008355512,957.9900322,22.07263142,0,1.806853086,0.420479387,7771.774902,0.612999976,4.88e-06,258.802,0.967103958,154,7.720909091,46.18181818,7.69,178,0.017358098,0.017358098,0.025055867,0.104365424,0.047694721,0.258841174,0.045115503,0.030815853,0.830383718,1e-06,0.005252934,1e-06,0.036194671,0.006153922,1e-06,0.011064716,0.011102638,1e-06,0.042739414,1e-06,0,0.013690037,0.012597123,"FALSE"
"62c",1.35057024826059,146,26.85449982,174,1321.666667,0.020613173,0.008355512,957.9900322,22.07263142,0,2.227332473,0.518330574,7771.774902,0.612999976,4.88e-06,258.802,0.967103958,154,7.720909091,46.18181818,7.69,178,0.015779603,0.015779603,0.025055867,0.123316333,0.055171803,0.309877009,0.057691375,0.030815853,0.830383718,1e-06,0.005252934,1e-06,0.036194671,0.006153922,1e-06,0.011064716,0.011102638,1e-06,0.042739414,1e-06,0,0.013690037,0.012597123,"FALSE"
"62d",1.35057024826059,146,26.85449982,174,1321.666667,0.020613173,0.008355512,957.9900322,22.07263142,0,2.227332473,0.518330574,7771.774902,0.612999976,4.88e-06,258.802,0.967103958,154,7.720909091,46.18181818,7.69,178,0.01593191,0.01593191,0.025055867,0.128026396,0.057475965,0.258501139,0.050709306,0.030815853,0.830383718,1e-06,0.005252934,1e-06,0.036194671,0.006153922,1e-06,0.011064716,0.011102638,1e-06,0.042739414,1e-06,0,0.013690037,0.012597123,"FALSE"
